ID_PERSONA|ID_EMPRESA|MONTO
33|6|3477
67|2|594
53|10|4454
99|10|2414
67|5|1636
85|7|3161
13|4|2768
32|2|3483
63|1|560
7|2|2609
2|8|277
23|2|263
46|2|4007
92|7|1472
63|3|3233
12|2|690
70|4|3541
41|1|1413
67|1|1366
84|3|421
92|4|2224
3|3|1409
9|6|271
48|6|2714
22|3|4297
50|1|1533
67|5|4438
7|10|2391
67|8|4491
84|10|1622
33|8|316
100|10|1311
34|4|753
48|1|1372
61|1|1947
24|4|3989
1|3|4104
38|3|321
78|7|3399
30|5|3966
3|9|1626
22|1|2868
48|3|4114
64|6|800
24|7|867
61|1|3727
25|6|2003
47|5|3846
24|10|2250
7|8|2872
18|5|973
84|2|2406
62|2|4347
22|4|4039
61|4|3914
5|8|3203
97|4|2370
1|8|847
66|8|4174
46|7|3719
41|8|4106
89|9|929
81|8|4396
19|1|997
94|1|3471
36|4|1882
96|9|3557
90|4|4111
36|8|3732
24|7|1139
87|1|1271
95|2|3681
73|4|1803
76|6|3938
84|9|1704
35|6|3795
73|10|1683
45|5|671
47|3|1152
37|4|3849
87|2|2438
70|10|4021
21|6|3731
67|8|3511
53|4|1982
90|6|2537
99|8|3730
83|8|2044
73|6|209
35|4|1910
72|6|2259
88|7|2316
62|10|520
23|10|643
78|2|2724
53|9|4032
37|3|1505
82|8|725
98|10|580
63|9|3882
41|5|3871
89|9|1563
20|6|3299
39|3|3094
38|1|1728
42|2|553
56|4|1111
93|5|1182
8|7|3079
45|2|866
59|1|3494
87|4|2489
45|2|2106
45|2|2458
7|8|1443
48|10|1127
22|9|1172
45|7|714
36|6|1595
47|9|2231
43|7|1840
55|3|3488
53|5|1154
7|5|3380
86|1|3976
18|9|1188
48|4|1278
95|3|807
77|10|4257
10|1|2032
30|10|959
84|4|1080
74|9|1204
6|10|2585
82|10|1201
37|9|263
36|5|4416
12|1|335
20|10|4408
39|3|2116
67|3|3533
64|1|2173
46|4|2796
43|9|2455
87|3|2118
1|9|1507
1|6|4033
34|4|1296
7|10|907
71|2|2075
60|1|1583
90|3|1559
43|4|566
77|4|3469
79|1|4349
87|4|3429
38|6|3600
19|7|2652
72|7|1966
99|2|3198
99|9|3751
55|5|3529
43|7|922
57|6|3949
96|1|512
81|3|4098
49|6|3030
73|2|1440
32|1|894
37|5|3010
47|2|3686
77|6|4499
95|3|1391
28|2|2972
89|3|1564
50|5|477
48|3|2143
65|5|359
62|3|3127
28|4|1172
87|3|2503
22|5|2643
46|8|2911
58|7|604
22|6|1025
23|1|2320
40|6|4431
53|7|662
99|6|969
2|3|951
88|4|3873
34|9|2894
60|1|1874
40|9|1042
55|1|1354
48|1|1591
39|1|598
61|5|904
78|2|741
76|6|2154
7|9|2612
96|9|2356
72|4|1583
3|7|755
89|10|685
14|1|427
85|6|3904
80|10|1544
47|5|4461
81|7|2391
19|3|322
64|4|2569
92|9|2771
11|1|1642
76|5|1235
44|5|3021
33|9|1908
100|4|3050
14|8|1103
96|9|3059
66|2|3700
80|6|2570
72|7|1962
26|3|4334
99|7|1724
50|1|4118
74|7|400
52|2|3173
78|3|242
84|5|3151
62|10|3326
72|5|3492
7|6|3198
65|7|2786
48|8|2699
91|9|2836
11|4|293
13|2|584
67|9|2185
73|7|1018
80|9|3988
50|10|3861
91|4|1658
39|9|2950
63|7|3822
52|2|4126
80|3|4370
52|5|2864
16|6|2917
81|3|4125
86|9|734
32|2|2804
13|3|1163
100|8|3001
53|9|3423
15|9|1513
51|10|1372
68|1|2381
55|3|1454
93|7|326
51|8|4407
48|2|2388
42|6|3205
48|9|3712
34|5|1839
43|5|2606
78|5|2387
36|4|2871
46|4|2631
48|5|2968
68|3|903
42|3|4272
91|6|2090
70|9|201
47|6|4029
50|2|3067
38|9|4179
42|10|3456
22|9|1602
28|2|1589
40|10|3531
28|5|585
88|9|1331
69|2|1330
32|10|2388
25|6|3077
51|8|1993
79|8|350
75|7|2252
99|8|3679
52|7|2709
78|5|3731
21|4|1964
67|5|3835
71|7|3291
77|3|3264
30|10|721
12|4|662
83|4|3303
57|6|4153
44|7|4193
60|4|2408
91|9|1638
41|2|4210
68|1|1525
7|10|3891
2|10|753
59|8|1334
32|4|1160
52|1|817
26|9|3404
91|6|954
59|9|3547
60|4|840
88|10|1919
81|1|1518
2|1|959
87|3|2836
55|10|1831
76|4|663
69|5|2673
88|2|1254
38|2|741
26|2|979
12|4|4423
39|10|1957
23|9|3633
44|9|4050
70|2|763
95|8|3721
81|1|1271
14|5|1507
84|3|3488
86|2|3274
38|2|3190
68|3|1557
67|4|3684
61|7|4115
21|9|1851
92|2|483
44|7|3167
47|3|2695
68|6|2899
51|8|2141
14|10|1690
89|4|1777
30|7|3274
81|3|1582
32|8|2014
7|4|2479
80|3|3286
10|3|1381
19|1|3399
55|5|795
22|8|4237
7|2|2439
1|5|1790
72|8|3206
14|1|3558
5|3|2635
21|5|3023
36|2|491
63|8|2536
8|7|3019
31|5|4284
76|3|362
53|9|731
68|3|2739
57|7|2633
95|7|2284
60|6|267
50|1|1944
48|9|2833
85|4|494
27|5|2631
47|5|3921
55|4|4140
8|3|2106
11|10|2775
86|4|1911
78|5|1548
97|10|664
82|10|787
83|3|4311
30|8|1967
45|7|3555
3|3|2672
16|9|4358
41|8|1083
65|3|3611
7|9|2925
87|10|1762
41|7|3029
19|4|1900
61|5|340
60|9|320
7|6|276
72|3|1949
41|2|1922
45|5|2046
96|6|1282
17|7|1537
79|4|1379
96|6|2684
41|5|2669
98|5|2613
15|7|2516
90|5|1941
25|2|3616
87|5|2944
40|7|3106
44|1|2348
40|1|1508
85|7|3267
16|9|1873
11|7|924
84|1|2454
47|7|1992
59|3|226
75|9|997
98|2|3755
55|8|1689
90|1|4352
49|6|3147
64|3|2500
33|2|3336
55|5|3930
76|5|3289
26|9|2773
64|3|3342
57|10|2297
30|5|1237
16|4|1457
82|2|1527
63|9|2430
50|5|1089
81|9|4236
42|3|894
11|3|4334
100|1|715
66|6|3123
33|3|1047
74|1|4003
57|8|2595
35|1|2876
17|1|4352
60|5|3367
37|1|566
21|5|2279
63|1|2257
88|8|1461
33|1|739
51|4|1162
100|10|2029
7|4|836
12|9|1756
36|9|1548
82|1|3511
58|6|3626
62|4|3208
86|8|1712
73|3|2413
37|5|1058
76|8|541
65|3|1565
48|10|2445
90|10|1611
18|1|3639
4|7|2878
76|5|918
35|10|2145
78|8|1978
81|4|1147
71|3|1973
6|7|2236
52|6|3292
35|2|2390
83|5|3014
4|8|4096
33|7|2076
78|2|1620
47|1|333
16|4|1550
78|8|1670
34|8|1037
57|4|233
97|10|3089
65|1|4417
41|1|2486
16|1|2796
50|2|2497
33|7|1553
99|4|783
33|1|3869
17|2|4044
80|10|1007
71|1|2098
61|4|2301
25|4|3777
27|2|3161
18|3|1105
16|1|1333
23|2|2042
37|5|3167
75|1|4264
23|9|1981
29|5|1258
62|10|2850
35|5|1283
31|3|4257
97|6|916
75|7|1442
46|9|3436
29|1|4459
28|5|3093
18|4|1729
48|2|2755
65|3|2289
92|4|537
63|8|1961
54|6|3632
8|5|1684
78|10|2961
38|2|1229
35|6|3467
62|1|4170
72|10|1674
61|7|959
20|9|3762
55|2|1493
65|8|3053
81|2|928
22|8|3093
46|1|2650
76|5|2086
56|7|3979
44|5|1636
40|2|1079
32|6|1643
15|5|600
61|3|1299
65|8|1079
52|1|1815
26|9|1164
85|1|996
29|3|3118
52|1|2868
24|1|4343
42|6|1371
89|6|3551
87|1|1460
46|4|770
72|2|826
10|5|4117
18|6|2263
7|3|3146
10|1|3252
72|6|2825
24|1|3451
31|6|1999
26|9|1088
32|9|4315
78|4|2152
33|7|2283
2|3|1983
20|6|784
59|9|1591
38|7|3316
100|7|2766
94|10|1581
7|9|3713
41|7|3269
21|10|351
18|1|1648
15|8|2066
22|1|1576
22|8|3088
70|3|2737
64|3|4139
98|9|3644
42|4|719
85|2|2378
81|3|3569
33|5|1723
16|3|3887
72|1|3647
4|2|1022
53|2|2114
65|7|4457
37|4|733
25|5|324
47|2|3596
3|10|532
53|3|3390
68|10|4187
71|4|1065
72|6|451
48|7|3914
86|10|3981
76|7|4229
24|2|3513
98|5|2650
1|10|2773
49|3|2279
61|8|1621
100|1|3724
78|10|3938
7|8|1188
85|3|1881
13|4|1639
59|9|1767
42|7|1366
5|5|3336
82|2|2124
90|4|4313
75|2|2528
68|6|4034
61|10|1484
54|7|1974
56|4|1857
21|9|2634
58|2|2561
72|9|2195
9|1|4485
58|9|4379
64|8|3771
84|2|462
80|10|3572
34|4|3907
94|8|2637
9|5|4449
30|6|2841
69|6|4082
35|6|3815
68|2|2166
98|3|1953
16|4|354
94|4|2449
1|2|2236
55|8|394
15|7|1153
34|8|409
64|3|990
54|7|2179
94|8|2114
5|5|907
15|5|367
85|2|1498
39|1|3050
89|8|3399
18|3|4100
7|9|1920
27|8|4017
5|10|1338
13|1|460
51|8|397
53|7|895
11|3|1571
83|10|4317
82|8|4410
42|6|3754
57|10|3787
95|3|1230
8|7|564
28|5|4192
20|5|1637
28|7|4257
18|3|326
95|7|1555
14|8|3765
42|6|841
55|3|1060
62|10|2704
43|4|1302
27|2|3699
79|2|749
86|9|1219
52|9|2826
15|3|2515
47|9|1268
19|1|2945
8|3|2138
48|2|3563
19|4|3242
54|4|1859
79|6|2960
72|2|2820
28|9|904
53|9|3453
12|4|409
97|6|209
61|7|1652
86|4|756
65|3|3035
39|6|1537
56|7|819
65|2|3225
23|5|2245
2|9|1485
25|8|3129
43|9|213
43|9|3172
63|4|2828
100|8|4196
56|8|3824
48|5|3167
71|8|2341
32|1|321
99|10|575
50|7|3725
4|4|1997
20|9|2655
7|7|3070
37|9|3957
19|1|1204
62|4|2076
34|5|3677
92|9|4311
68|3|3581
85|3|906
80|2|3124
34|2|4275
64|9|1665
2|2|2283
75|5|3257
91|6|4374
7|2|306
38|2|2871
42|10|2265
97|1|2497
65|8|3978
44|10|2762
37|10|1186
6|1|3925
25|3|2849
58|1|3257
97|4|498
69|10|2753
31|3|3759
77|7|2920
83|7|3029
9|1|2738
79|9|666
30|2|4399
100|5|3974
73|9|483
22|2|4402
29|10|572
74|1|1054
75|6|3855
16|4|624
32|6|3148
70|5|2282
50|1|2632
3|3|1728
90|2|4071
51|3|3171
25|8|2234
74|8|850
68|9|2997
40|9|3410
7|4|2364
39|5|2317
57|1|2236
37|1|3222
85|5|685
40|9|3695
37|6|2291
73|8|1881
12|6|1124
98|10|4453
66|4|1863
33|10|2311
48|1|1441
25|10|1623
77|9|2074
24|1|4482
22|9|1315
35|5|336
23|3|593
39|5|3597
96|5|872
44|10|3729
57|3|1726
21|2|4160
100|10|3899
47|7|3965
54|6|477
98|10|2223
20|6|661
54|7|1160
62|5|865
11|3|4351
27|4|2950
86|7|1210
77|9|981
63|9|2858
38|1|2631
76|7|1294
65|3|3211
6|7|380
24|3|1120
40|8|3601
59|2|3627
12|2|2391
86|5|2979
92|8|2729
12|6|1147
11|5|2007
16|1|1505
57|2|609
47|10|1276
93|8|1123
50|3|333
49|10|855
55|2|387
30|1|2115
95|5|1205
11|3|1400
86|9|2303
54|10|4001
52|10|3746
36|9|542
100|1|614
69|6|3529
92|8|2112
56|9|1600
20|1|849
3|10|2305
69|2|2324
72|5|2076
62|8|2158
9|10|2213
75|2|3235
76|2|3925
67|4|3417
75|7|3300
73|8|4422
58|9|2617
19|8|3269
18|1|2070
33|9|3999
39|3|302
8|3|4177
14|4|1015
89|2|3424
9|10|1812
90|7|729
70|8|2879
28|8|2206
58|10|3056
15|10|1639
55|1|3061
49|2|4452
42|7|1613
63|8|1574
20|7|2267
82|10|3845
12|8|1951
45|8|4365
16|1|1572
7|5|1798
40|2|1894
61|4|4069
40|7|3185
35|6|2374
83|2|3967
92|1|2182
29|4|1716
58|8|1523
76|4|644
10|2|952
25|2|2545
43|1|1649
22|1|1819
84|3|2677
7|9|3389
58|5|1430
23|5|4195
13|6|4285
72|7|3026
2|8|1102
12|10|4285
47|3|3828
64|9|3111
36|2|4428
45|4|1542
53|6|4499
25|2|4374
26|9|1729
5|8|4423
18|8|2407
17|7|3761
100|8|4028
55|2|887
79|8|3603
12|7|275
63|5|1784
57|5|2743
30|6|508
99|1|1900
24|9|3266
87|6|1631
44|3|3064
15|2|2806
64|7|2737
69|4|3979
33|7|1260
17|1|2805
28|1|3602
28|3|1784
2|2|1994
41|1|1281
13|9|2587
7|5|3648
8|10|3718
30|4|1561
47|7|3667
16|3|2362
39|10|2610
93|9|1589
13|1|4303
84|3|4040
86|8|1172
83|6|3344
78|5|3572
22|1|3837
52|4|514
93|4|2347
99|7|883
90|9|1325
73|3|2137
25|1|417
85|8|3931
9|9|2246
93|9|353
17|3|1768
94|1|3189
96|3|3848
74|7|3037
76|9|1880
23|10|4298
30|8|919
32|10|4116
62|7|3045
71|1|562
83|6|2799
92|1|384
29|5|371
41|8|2922
69|2|2452
90|3|4368
95|6|3991
97|8|2328
13|2|2910
27|7|2192
84|1|820
55|3|519
14|9|3593
72|5|3140
84|7|809
70|1|327
43|5|834
25|8|481
1|6|4150
82|10|3003
8|6|4479
43|8|2001
78|5|4044
47|10|904
66|5|2719
84|1|412
96|9|3608
28|6|2424
93|6|1039
36|7|3938
8|6|2001
99|8|1451
72|1|1842
53|2|3591
40|8|2479
3|10|2735
59|4|1562
42|3|2816
98|5|2129
34|2|1055
26|9|3323
45|7|289
34|8|1089
43|9|4478
14|9|3561
80|8|3599
48|2|790
94|3|3085
83|5|469
13|7|2564
51|1|4059
44|10|635
88|2|2284
94|5|2247
62|3|3669
6|1|2968
43|3|3238
14|6|1504
53|4|1612
90|10|3792
55|4|1303
80|5|240
24|5|2156
51|2|784
58|8|2689
37|2|1416
74|3|2990
88|8|4478
32|1|3700
63|3|1582
77|4|219
66|6|979
67|7|609
46|6|3742
76|4|3418
1|3|1314
85|5|2503
50|8|3428
66|10|4365
92|10|2212
76|4|1029
81|1|215
80|6|1509
55|8|3858
89|7|2909
47|5|1812
72|1|3508
25|1|3350
11|8|1467
71|3|1020
55|2|3910
59|2|488
18|9|3463
42|3|3342
48|6|2550
20|8|3943
1|7|2041
57|3|2338
77|1|2804
11|5|4496
81|5|2737
11|10|3344
84|1|3945
37|6|1308
42|7|3076
66|5|3088
85|4|4455
44|8|949
12|9|2977
50|6|489
60|3|1989
42|4|3296
72|2|3759
36|2|735
23|6|3913
55|4|2100
70|8|2543
37|7|3690
75|1|4494
22|4|2634
47|8|2395
4|3|1941
29|6|3371
66|9|2974
13|2|3641
50|7|2341
40|10|3145
14|9|3361
56|9|4412
38|7|4161
15|5|2107
17|9|962
17|1|1228
19|10|1860
95|2|2823
27|6|1022
1|3|4095
91|7|937
60|2|2512
43|2|4081
61|1|1840
30|10|1221
30|8|3130
83|3|1533
35|7|2164
36|9|4120
83|7|1462
11|3|1660
25|8|2766
55|5|1962
97|6|438
9|10|273
24|4|2791
98|3|3161
57|9|1054
67|2|508
44|10|3775
18|1|592
73|4|236
12|4|3628
18|9|3224
85|4|730
86|3|4036
83|10|3560
55|4|1442
37|1|1244
32|4|972
79|8|3847
19|9|2955
6|6|3982
48|6|1693
61|8|3561
65|8|1319
49|4|2289
89|7|4161
21|2|4003
55|10|769
75|9|1669
47|9|3118
86|2|3982
2|8|3313
43|5|4430
23|3|3415
26|9|1136
67|6|2135
42|10|457
87|3|4255
47|4|3035
97|4|3519
96|7|4144
90|10|2002
91|8|4211
42|8|1863
21|10|968
16|6|3090
28|10|4325
27|7|1532
27|6|2117
20|8|2362
92|10|4168
88|10|1151
63|8|1857
74|3|681
31|8|2704
21|5|800
97|7|2930
18|1|4072
10|7|3687
29|2|3605
63|10|2897
69|5|4045
28|10|3330
17|10|2789
95|7|4138
84|7|2998
14|9|2327
88|8|2214
34|6|3375
52|4|1689
75|4|2046
33|10|4394
1|9|2827
67|8|1080
40|4|2832
73|8|1227
65|2|1580
76|6|785
57|8|952
30|9|1388
63|3|1261
57|8|712
45|9|3888
44|8|1882
2|5|1447
16|9|4265
84|7|570
30|5|1715
59|10|1793
34|3|3694
16|7|3693
54|7|3858
80|9|406
27|5|3552
30|5|604
53|4|2991
75|8|3593
72|3|1564
88|4|3050
32|3|4163
18|3|288
6|8|1915
56|3|2790
11|7|4018
12|3|680
84|9|3700
42|10|1399
77|2|2859
57|2|1796
43|4|3802
62|7|3250
24|10|1657
88|10|3739
77|4|2979
97|10|1547
96|2|3663
81|3|3913
63|5|4239
53|8|2103
89|1|2362
70|1|2999
16|10|2561
6|3|1084
80|6|1861
5|6|2115
6|4|3655
2|2|1571
55|1|4219
71|4|2297
40|8|1369
53|5|3133
53|7|2007
33|2|3313
76|1|3360
46|8|4246
22|6|4259
73|6|1205
33|8|3518
40|10|1505
8|8|518
28|5|604
40|6|1962
7|7|2689
47|5|3811
4|9|1747
24|2|4355
20|2|2055
10|10|3116
35|4|2489
19|3|637
43|10|319
51|1|3052
86|6|2235
3|7|1149
74|2|3635
88|4|2340
31|5|3428
19|10|3344
80|8|1453
17|6|1975
66|10|1325
46|9|208
90|5|2547
89|4|2327
44|5|1112
12|1|436
63|8|1479
76|7|1984
81|3|2977
31|3|659
26|8|3078
74|8|3897
64|3|889
2|7|1379
22|9|825
95|7|470
13|3|405
71|6|533
1|10|1865
69|7|999
97|2|4005
54|2|640
57|3|2883
84|6|2589
27|10|2532
85|10|1084
76|3|2668
5|10|1406
78|1|2393
38|1|2036
86|9|4048
48|3|2300
88|3|724
9|6|2541
57|8|227
60|2|759
79|1|2301
36|8|3220
8|10|2574
71|2|2487
96|5|2964
90|8|3762
70|3|1736
31|7|4116
32|4|4153
100|6|4415
38|5|1887
13|6|2700
20|3|3709
95|3|4177
79|6|2948
2|10|1289
11|9|206
59|4|321
54|2|3534
96|6|2507
85|8|3744
15|10|3744
74|2|1966
56|9|2178
4|8|1219
28|9|1413
46|5|3234
75|3|2160
61|6|2469
32|6|2139
92|10|1949
95|1|667
63|10|4338
79|9|4287
50|3|2810
76|8|2196
73|9|2246
66|10|727
54|6|3672
20|2|459
88|7|3278
57|9|1653
100|9|3722
67|3|3166
96|2|1892
10|3|3102
46|10|4295
75|3|3187
6|2|3799
14|3|3105
40|4|3844
14|7|3682
14|1|3114
91|2|1618
78|7|4050
36|4|2864
39|1|4414
21|1|2403
72|2|215
66|8|3695
44|6|3893
40|1|1457
29|2|3999
25|8|2845
13|2|926
60|2|2653
24|6|3193
20|10|2956
27|9|2884
69|1|1826
66|10|4029
47|5|419
69|1|1286
38|5|3186
62|5|1662
95|7|3837
71|9|224
34|10|3872
69|1|3343
77|7|2436
27|10|4005
48|3|2960
49|2|3931
44|1|1656
63|2|2109
32|9|3095
6|7|1086
77|3|1640
38|5|4357
4|2|1115
37|6|2567
47|2|3704
100|7|1403
70|8|2410
11|10|1217
61|4|3318
90|1|4276
24|7|578
43|10|3727
9|8|1734
97|7|4099
98|2|1767
58|9|3463
48|10|4418
35|9|554
6|9|313
31|9|3182
85|9|833
53|3|3679
80|3|3839
72|8|1211
94|10|709
96|9|1672
36|8|3321
90|4|3272
100|2|304
83|10|3477
79|2|1893
6|6|963
99|3|402
1|5|1496
47|7|3395
60|7|2351
28|7|284
49|9|1500
16|5|557
76|2|3930
43|1|4233
45|9|350
23|7|1078
16|7|2465
80|4|1719
10|2|257
90|2|2183
46|5|3364
86|5|2371
93|7|954
67|8|1527
55|1|1764
10|8|3858
27|5|2301
1|2|1224
24|5|2285
57|10|545
41|6|1435
48|9|2025
90|7|1208
60|1|1887
70|7|1628
78|7|2125
87|1|274
87|9|2110
61|4|3820
91|8|2277
19|5|4093
83|3|3945
40|8|2664
43|6|3384
83|9|1652
90|1|3921
57|10|2726
98|9|299
30|4|1477
35|9|3252
6|4|2026
33|2|2772
12|5|2062
57|6|3693
81|3|2956
46|9|818
95|1|3657
78|6|3694
43|2|1532
68|9|3454
17|4|1091
2|6|1831
60|4|2304
6|1|3181
11|1|1665
70|7|2581
75|6|3450
22|4|2353
84|5|1665
59|6|3115
87|10|4427
51|10|3978
22|5|1670
42|8|2399
25|4|2377
9|3|2615
16|8|1434
57|4|2262
77|8|2763
35|10|3215
1|7|3199
98|3|268
89|6|2143
60|1|2721
28|1|2567
5|3|3566
31|3|3811
68|10|2398
76|9|1314
69|10|1550
89|8|3244
16|5|4093
30|9|570
56|3|4332
73|5|448
68|5|3984
15|10|606
47|2|3209
61|3|2282
100|9|3024
12|3|354
46|8|2521
42|5|392
35|10|1510
1|1|252
68|1|1810
77|6|4061
57|10|1200
74|1|915
89|2|2612
87|7|846
1|5|2506
99|2|581
75|4|2053
16|10|3708
32|2|1562
33|5|2287
4|9|668
78|5|1930
51|10|1477
45|8|1056
59|8|1374
84|10|943
91|1|3482
29|3|1016
5|8|698
57|2|205
27|10|1627
23|7|2302
93|6|3326
68|7|2868
20|2|4353
44|3|538
99|8|1305
67|6|3310
13|10|3431
19|9|3167
91|1|4326
99|7|4091
92|8|2492
12|10|1066
97|6|3365
4|3|1603
46|6|1554
81|3|3095
30|2|463
87|7|1090
77|7|3877
10|10|4241
100|3|408
20|8|1739
69|3|3500
82|1|2126
30|2|2843
11|6|1887
85|4|2295
49|4|3370
47|10|1468
59|2|3355
72|7|3023
41|10|1767
5|8|3321
69|9|1021
31|1|3363
34|8|2527
33|10|1133
51|9|4024
48|5|375
26|5|2059
13|5|479
64|5|3578
59|8|788
98|9|1505
9|6|2011
3|9|2908
53|6|1654
27|6|3810
91|7|3121
20|4|2316
33|1|2341
48|8|3593
50|7|1590
88|7|265
93|10|2176
70|5|703
96|10|749
45|1|1072
91|1|3986
68|7|582
99|7|2364
57|3|4455
9|7|4096
63|4|1606
37|6|1279
1|3|3809
80|6|1212
28|4|2379
58|3|3607
48|8|849
30|5|4448
94|9|1661
4|6|3852
64|8|4372
42|6|4096
100|10|2626
75|3|694
41|9|2979
19|9|3506
74|1|2837
5|8|4110
49|2|2911
93|8|3305
75|6|2426
28|1|3980
42|7|2173
36|3|1706
22|3|4385
50|1|2095
46|3|3745
44|10|2554
87|3|3029
24|8|988
6|4|2672
31|1|2486
75|1|4457
1|4|2332
71|5|2365
25|3|2321
64|8|1662
13|2|3114
59|8|3679
92|2|2668
72|4|1802
80|10|2821
35|4|2291
33|10|1641
42|1|4227
100|3|2385
61|1|2553
57|1|886
21|9|2600
38|3|4396
83|2|2428
77|1|4500
55|7|2339
14|4|4109
96|7|3589
91|5|4096
3|6|2989
69|9|3738
84|5|4391
50|8|4125
55|7|1940
4|6|638
16|7|2482
66|8|1617
95|1|1753
14|1|3605
93|7|4105
95|1|2153
70|4|2040
85|1|3913
21|5|2528
96|10|3998
47|8|3894
6|1|1974
48|5|4011
72|1|2930
96|10|3843
37|4|3840
74|8|3923
73|9|3835
91|3|1221
8|3|1990
36|9|1036
12|6|441
18|3|1297
92|1|1686
96|10|413
69|2|2216
41|10|1088
33|8|3805
62|10|1534
55|5|1361
38|2|618
19|1|1759
28|10|3874
27|7|471
3|3|2840
35|5|1640
79|4|3729
52|6|970
78|2|464
67|2|3903
17|10|1253
100|3|1967
29|6|1900
16|10|4408
96|5|2515
43|9|4097
44|8|1514
30|1|3544
87|9|1636
24|2|2370
58|4|3110
40|1|2071
28|9|780
97|1|2699
63|9|4313
72|8|1704
64|8|807
23|5|3646
65|4|763
46|1|410
82|2|3955
49|7|2457
11|9|1918
41|1|4000
82|3|2438
25|1|3175
8|9|2693
62|4|2695
44|1|4015
65|4|2288
51|3|213
32|5|1929
93|9|678
81|7|3702
49|6|1939
51|1|1451
68|10|2835
10|2|3612
43|2|573
86|7|2674
65|7|4067
96|9|3847
87|5|1970
50|4|1805
47|6|3028
41|9|1391
7|2|4256
65|4|697
11|2|3475
44|7|1590
58|2|2168
43|3|631
7|10|1038
66|6|2703
24|5|2926
52|8|3816
81|2|1241
82|7|1509
41|10|2597
75|7|4034
95|6|1600
12|3|3571
44|2|2977
48|5|4500
49|9|2595
30|3|4148
62|1|2557
75|10|1243
29|9|1084
88|7|2452
47|1|3667
36|7|2914
61|3|2052
89|3|3597
90|1|4045
56|2|3261
22|1|2421
95|7|2915
31|5|2413
89|7|1839
16|5|1546
24|8|1782
33|9|1968
84|4|3959
7|8|4268
59|3|2366
28|4|3962
40|1|3606
67|4|2575
53|2|2593
37|5|4140
1|7|3991
72|2|4298
67|7|2800
62|3|473
68|8|1700
57|6|1822
22|2|367
38|6|925
78|5|3285
38|4|1428
44|7|2951
64|3|1272
85|5|2468
74|9|4161
11|2|2398
4|1|3402
56|3|3071
73|10|1300
90|6|2218
28|9|3037
100|7|3701
40|6|2088
90|3|3566
2|3|1532
47|3|2010
70|9|2034
68|3|883
97|6|3626
38|8|1832
93|10|3077
33|6|1358
46|6|3639
61|1|3409
47|5|1365
52|6|1647
69|9|1614
47|5|1925
43|9|1801
44|10|3232
13|7|2604
32|9|2120
5|7|3085
88|2|2211
25|8|1975
1|1|265
54|8|2111
70|2|768
45|10|3340
72|1|1326
3|8|715
48|5|761
100|8|3462
84|5|3025
75|10|3011
99|3|2204
2|8|767
70|4|3497
54|2|1314
81|10|2713
99|6|4325
39|5|1959
57|8|705
99|4|1759
64|2|1793
84|3|3427
58|6|2961
9|1|4227
75|7|1107
34|8|4361
89|8|640
2|3|501
8|9|2048
23|3|4051
56|4|1014
14|9|2257
57|4|872
55|10|1907
56|5|4451
31|9|211
97|4|1190
19|5|1567
97|4|2583
52|6|1641
23|6|240
88|8|1679
60|1|1926
7|1|855
98|4|3349
23|7|3634
66|6|1629
84|9|728
44|5|1014
18|8|512
51|10|1258
34|8|1539
19|2|3806
22|9|1999
86|10|1616
41|4|2812
64|9|2697
9|2|1878
59|2|3512
84|10|1787
73|5|2655
24|7|2648
45|4|2867
54|2|3343
28|7|4407
86|9|3380
63|8|4034
92|1|1246
41|3|3375
17|1|4127
2|9|754
53|8|2736
23|6|596
69|5|3442
55|5|3425
61|9|3511
34|8|2902
49|2|203
48|1|4033
46|5|2953
63|6|3673
53|6|1120
95|10|3379
26|10|550
61|6|2035
54|7|4284
83|9|2347
65|4|3275
4|7|1142
37|7|1044
3|10|2071
29|2|474
77|8|3791
70|3|1487
44|5|2850
78|6|2776
14|9|4172
82|7|2515
11|4|3178
54|8|570
91|8|4481
68|9|2030
17|8|604
26|4|2490
63|9|1574
31|3|2781
95|10|1449
32|4|734
9|6|1916
82|8|1462
24|7|1048
92|8|1160
47|9|4420
31|6|1507
100|7|3698
18|3|2334
62|3|2985
74|9|1996
70|1|3146
73|9|3689
95|7|604
21|6|1889
9|7|3338
91|5|309
36|8|756
6|2|533
1|1|1016
89|9|1211
59|10|369
89|7|4126
85|6|3584
10|7|3131
20|3|2772
41|2|4060
4|7|1114
25|7|3035
71|6|4091
54|4|1911
91|6|3164
63|4|3483
66|5|2263
80|1|4022
40|2|2046
44|10|3006
2|2|2536
59|1|1284
18|1|1082
59|4|4339
21|2|3024
88|9|2463
36|10|1213
97|3|2774
71|7|1803
99|4|3241
96|7|3059
80|6|401
6|9|374
31|8|3406
51|8|1287
12|10|1074
17|9|1062
66|8|1131
25|5|2100
98|6|2185
97|9|4393
81|3|3217
29|1|3174
11|3|2696
39|9|2978
48|3|3033
22|8|4252
42|6|4044
75|9|560
95|9|4239
72|9|2912
7|8|2914
5|2|1439
92|2|3793
83|8|1429
94|7|3264
91|8|4273
54|1|3284
99|1|754
51|9|2516
76|9|4109
3|2|2823
62|1|2532
32|1|2769
1|3|1299
98|7|1375
86|6|1138
78|9|2873
91|4|3320
37|8|1174
9|2|4247
53|5|3026
63|1|1144
4|8|3084
52|7|2561
61|3|616
84|7|3565
92|9|239
2|6|3358
84|10|2682
7|8|2711
42|8|4119
83|7|992
64|4|2135
61|8|4407
59|6|2211
43|4|1451
