ID_PERSONA|ID_EMPRESA|MONTO
88|4|3130
92|5|1333
98|2|2785
10|4|537
92|4|4213
13|3|4062
36|5|302
36|10|2040
54|1|4036
20|1|2278
57|8|815
36|2|4171
69|3|1747
99|1|4297
29|2|3814
26|9|1511
67|5|222
22|7|3868
17|3|502
52|5|1422
88|10|4318
98|10|494
73|2|1011
67|2|998
35|6|327
57|8|1197
66|6|1282
86|7|4109
71|8|1987
95|7|3496
7|6|4123
96|10|1745
62|7|573
37|2|3773
55|3|1083
96|10|1326
31|6|3832
51|8|4067
29|10|2593
71|4|2839
35|5|2650
17|3|3843
6|9|2965
59|5|3344
83|2|1172
64|8|562
27|3|1748
90|7|3714
92|1|4220
21|4|3658
4|2|3772
82|5|3066
82|10|3520
18|10|918
70|10|3165
27|7|3084
30|9|2846
70|3|1110
72|6|3367
87|4|4093
55|2|1625
82|5|2440
3|3|4012
55|8|3524
39|4|676
92|7|3743
75|8|2855
8|7|2256
98|10|2222
91|1|3447
96|7|1960
18|8|2225
66|8|761
91|7|1174
98|1|4408
24|9|3569
14|5|256
81|6|905
69|4|2686
27|4|3668
74|7|464
16|4|2071
1|7|3326
73|10|2772
56|3|3827
13|9|488
10|2|1863
64|4|4179
10|5|1722
57|5|1488
16|10|1248
13|9|3931
62|1|4225
56|4|3233
38|3|4148
70|2|3159
9|10|4287
63|2|518
45|2|2244
98|10|2031
13|2|4053
55|9|250
42|9|2027
51|9|4040
98|2|2158
65|4|645
83|6|4414
54|8|970
97|6|527
17|1|3789
80|5|1460
58|4|1867
52|3|3862
5|1|692
98|5|2096
7|5|3763
8|4|931
70|6|3557
67|9|1730
6|5|1007
63|3|2642
69|1|1328
85|6|1207
88|10|391
39|1|1262
78|1|3170
56|5|4023
71|7|249
56|1|2439
84|2|3239
64|9|3331
58|7|3837
75|4|2144
14|9|2552
72|4|1841
71|1|3979
99|6|3484
52|2|1122
61|5|2501
32|2|1822
76|2|2522
57|2|4057
89|2|3067
57|7|4027
40|4|2188
84|5|544
6|10|3702
74|1|1288
3|8|4028
34|2|1852
44|10|3914
11|7|3045
83|7|2364
100|8|239
68|6|4059
51|5|2618
24|7|3596
82|10|739
24|8|479
94|3|1529
82|10|2711
54|2|1453
96|9|1424
93|1|3462
99|7|3388
65|3|3744
38|8|2573
47|3|2060
60|1|3072
98|8|3111
57|10|2642
54|3|269
85|5|770
39|5|3480
32|6|260
13|6|1617
28|10|2552
61|7|2672
33|4|814
54|2|1863
40|5|4407
19|7|2050
30|7|1858
6|8|1162
5|3|522
64|2|325
99|5|1209
84|8|1766
8|1|1773
45|8|1758
21|1|4179
79|1|3232
9|7|1344
63|1|1432
97|6|1198
50|9|3709
68|3|1738
12|2|595
30|2|3673
20|6|4249
49|9|4397
10|9|571
24|3|3336
58|9|2341
19|5|1547
65|5|1529
37|1|402
82|10|1224
93|2|411
37|2|844
3|4|2839
77|9|2693
92|2|1845
30|4|2947
78|10|734
7|7|1433
84|9|3728
34|3|3288
14|10|2055
10|4|1190
9|2|4191
68|10|295
99|10|2352
54|8|2031
44|9|760
20|8|2669
23|3|2067
2|6|582
5|4|3715
84|6|827
95|5|2059
67|3|3513
22|1|3491
61|9|1613
10|10|789
53|10|1095
56|2|3159
52|9|3058
93|5|2520
33|7|1060
88|8|4231
43|10|2102
47|5|2920
38|1|2624
9|7|3469
69|6|2416
51|2|3629
43|1|2595
39|1|361
100|8|4071
65|1|2945
88|6|3975
29|1|417
33|4|3309
77|9|3830
62|5|3238
79|4|495
21|3|3562
73|6|3460
15|8|3779
78|8|1068
86|1|3144
84|9|960
10|5|477
32|1|4394
92|8|2201
94|6|3979
38|10|1830
13|5|1527
23|7|922
9|5|2703
42|1|616
64|7|669
97|6|3224
85|4|3829
56|1|2624
3|10|2414
57|3|2760
39|8|2161
9|1|291
86|7|3894
30|7|1180
41|8|3824
53|4|268
21|6|3821
33|9|414
76|8|3485
44|9|2478
14|5|3150
94|8|3401
57|7|2630
24|1|3947
11|10|1854
81|9|1663
50|3|679
59|4|1779
42|7|504
51|10|1743
18|10|343
31|6|1144
32|4|3663
63|8|1803
36|7|3969
90|3|4168
48|6|2976
27|4|3638
56|7|3211
74|5|3383
20|5|3631
99|3|2999
61|7|202
96|8|1949
64|9|554
11|9|1726
75|3|2802
66|8|2235
74|8|976
35|4|2503
53|3|968
84|6|3549
29|9|3299
82|6|2477
51|3|2214
78|3|4109
34|5|215
86|6|3771
47|10|1305
32|2|4306
22|9|2147
71|10|782
4|2|1538
18|6|870
51|9|652
84|5|1959
37|7|3912
12|6|3323
80|2|1105
39|7|2317
64|2|3248
32|6|1637
9|2|3108
31|9|1868
51|6|909
96|8|3263
39|7|3881
46|7|347
53|8|4097
63|9|1918
20|7|2908
57|7|2264
43|5|1091
35|3|1752
66|7|1653
40|8|2011
26|8|2156
66|4|1035
31|7|3126
63|8|3730
28|4|1270
98|2|4381
71|5|2265
86|5|4425
23|9|4398
42|7|3332
52|7|3812
80|10|2220
19|4|2410
71|6|896
10|10|3358
97|4|785
64|9|2904
50|7|3122
43|1|3675
96|5|3487
86|9|540
14|3|2000
74|8|2009
14|10|1595
55|10|614
62|5|374
28|5|1225
76|2|1031
8|2|881
51|6|2097
39|2|1288
58|9|2236
54|8|1268
40|10|4181
27|9|3295
85|6|2695
61|3|741
46|6|2576
59|4|2369
90|6|3914
15|9|2928
43|9|2748
8|3|3804
85|6|372
58|2|2872
11|5|2149
87|4|3400
53|4|1260
43|10|1208
12|10|4258
83|10|1644
44|5|1654
10|6|566
40|8|1666
36|4|391
3|6|204
83|8|3561
83|9|887
18|4|947
5|10|2386
14|6|4082
14|10|3184
96|2|3831
98|8|3951
26|10|4216
40|6|2191
79|10|394
60|9|1558
40|3|1477
49|7|1120
56|6|822
2|1|1069
20|7|2140
44|10|4324
22|2|2920
37|7|4426
36|1|544
88|2|3866
55|8|413
88|9|1112
27|2|3341
70|9|1840
87|10|452
23|1|1534
5|7|1415
26|10|2761
91|9|1908
24|10|1565
99|5|3559
67|9|3012
93|10|3362
14|5|4319
41|10|2102
25|1|1517
51|10|3044
70|5|385
71|5|3884
53|1|2074
80|8|1453
93|7|672
65|5|794
53|1|4352
98|10|3692
6|7|3482
51|9|2180
83|3|4450
39|6|2909
61|2|3975
65|8|1596
19|7|3966
97|5|3841
19|1|2166
32|8|3286
54|9|2100
89|4|4251
60|5|1061
98|5|694
10|9|3755
83|2|2049
86|8|1188
1|8|720
13|10|4265
73|1|255
59|1|4456
13|7|1187
88|9|3104
65|6|3766
92|4|1985
8|3|2079
8|2|2953
34|6|2202
2|3|1737
44|3|3467
44|10|446
85|6|4087
66|5|1018
12|5|3834
76|8|866
82|9|2971
24|7|2282
45|9|2444
76|8|3639
98|9|3533
18|1|3580
91|10|3757
28|6|1743
48|8|3538
28|5|1343
21|2|2652
82|10|1236
49|7|3621
98|1|2975
73|3|1692
81|10|4320
3|10|2088
22|10|1725
24|5|1613
23|8|767
45|2|2975
93|10|1419
73|10|310
63|9|3335
39|10|2834
33|8|3203
41|4|1804
72|2|2967
94|7|4094
20|10|3422
45|9|1271
35|1|3986
58|2|587
78|4|1265
8|8|2755
61|6|3957
10|6|3154
45|8|1160
75|2|3335
48|6|3815
29|5|2046
55|1|1852
5|6|1925
96|8|2659
30|6|1980
39|1|3243
32|5|3375
49|1|2598
80|6|1926
12|1|3869
11|4|3198
7|10|1140
3|7|905
15|3|3456
27|7|2236
2|10|3943
90|1|1455
55|1|2355
81|2|3853
100|9|1280
19|2|4097
5|8|4099
72|9|2372
34|1|2571
35|10|3787
90|5|4269
2|2|530
69|7|2806
38|6|684
42|7|3555
65|5|4217
40|6|4109
76|8|1246
81|1|1481
31|8|2147
99|8|969
66|6|731
42|1|4329
38|3|268
76|4|3168
29|5|1422
66|10|2611
55|2|4287
25|10|1766
92|6|547
52|1|418
74|9|724
19|10|211
49|7|1378
75|7|892
8|10|3235
7|6|4100
61|9|3434
35|1|2057
65|2|2033
66|9|755
33|2|4285
38|9|3740
24|3|537
64|10|2045
56|4|2082
56|8|1938
91|2|1170
40|10|1360
42|4|4475
22|1|3865
61|7|1525
19|3|2774
78|4|2809
44|7|2189
73|10|2248
94|4|3501
87|7|3194
38|6|1635
24|8|1862
50|8|3452
8|5|2724
81|9|3481
81|9|2614
76|10|2825
49|8|2807
76|8|2428
45|2|1389
76|8|2284
95|10|741
99|9|770
39|2|3827
13|5|2841
98|8|3635
26|10|2017
24|5|1852
39|3|2080
53|6|2425
19|7|1370
77|5|2147
34|3|1099
72|4|1487
5|7|338
55|4|2629
18|10|4253
25|3|735
62|6|3990
57|2|732
25|3|1651
10|10|1461
3|6|1486
69|10|847
59|6|2022
9|10|536
61|1|2930
36|10|1487
98|3|2718
89|5|3904
17|5|718
81|3|2608
41|1|1054
73|7|4111
99|9|2420
67|3|1385
91|7|3973
18|5|2653
58|8|948
79|5|2057
39|6|457
54|10|2267
8|2|1934
34|5|1326
61|7|814
50|8|4033
53|5|2392
79|4|1291
5|1|611
89|9|844
73|1|1175
24|2|2295
27|10|589
49|9|1731
17|5|423
91|10|4212
81|1|710
21|9|2588
32|9|936
87|9|1034
39|5|994
1|2|1560
28|3|2966
46|8|4447
50|5|3195
52|2|3119
26|1|3856
17|2|1540
54|5|1579
90|4|4188
73|2|2201
89|9|1495
98|2|903
67|8|4436
38|5|2829
35|8|2401
12|10|2524
66|5|1524
6|5|1890
41|7|270
56|7|3563
8|1|1780
67|10|4335
86|2|3742
3|2|1317
41|2|3836
7|1|1389
17|10|1821
68|9|3121
96|3|4342
5|5|2041
50|10|3789
65|3|907
49|9|4377
43|9|2365
76|8|826
83|5|323
97|3|1485
13|4|2913
97|4|3267
63|10|4294
33|7|3993
26|2|1678
48|8|4301
86|10|1146
90|1|2731
56|6|387
36|2|558
25|8|3052
80|8|4390
21|4|4477
45|4|1827
95|4|2511
1|2|503
35|8|3987
74|4|3184
31|2|4286
94|8|2457
34|3|480
82|8|1631
36|5|3760
44|10|2077
3|8|1739
86|5|1617
82|5|224
88|3|2493
23|5|706
22|2|4025
67|3|2250
93|9|3947
38|8|3335
10|5|822
10|7|2510
58|1|2915
13|1|989
28|4|4270
90|8|2488
27|1|4106
14|6|2009
68|1|2742
98|4|2989
88|1|1961
59|8|2815
8|7|1363
90|9|2889
38|4|3080
15|7|4295
17|6|2029
64|3|3396
35|8|801
41|9|3866
17|3|3081
6|4|2880
98|3|1962
77|6|1543
95|1|4376
45|4|2521
67|3|1784
39|9|1677
2|3|2725
72|4|2295
24|9|2753
6|8|2190
19|4|2538
32|1|1421
15|9|3263
36|10|3664
97|7|588
95|2|316
44|4|3607
17|4|4196
41|6|2407
68|9|779
88|6|2036
93|3|748
15|6|3459
22|1|2900
53|4|1298
36|5|2308
52|7|1827
57|9|3281
76|8|667
79|4|1831
100|7|2102
79|10|3505
85|10|247
34|5|2508
16|10|3588
68|4|2805
5|10|851
97|4|3625
37|3|4222
6|7|4038
83|2|536
12|8|2470
45|7|4410
66|9|4359
95|7|449
88|2|262
99|4|2701
39|4|1783
63|6|2703
98|4|1459
43|9|2879
28|9|4113
50|1|2391
79|3|1118
55|3|243
78|2|234
17|4|1622
70|8|959
80|8|687
32|6|2182
62|10|921
78|3|317
55|3|3634
21|1|4136
100|10|1111
82|3|3693
32|8|4222
31|8|3647
27|8|4229
78|3|3063
8|10|4061
89|7|2317
69|7|1261
52|2|795
64|3|3354
43|8|1628
25|9|519
37|4|3861
48|8|1070
10|8|1247
73|6|2022
66|4|4434
80|10|4222
29|2|1432
39|8|4032
17|4|2055
1|2|1798
18|9|434
84|9|556
93|3|4144
80|8|4132
5|10|3232
30|1|3184
39|4|1014
23|9|2057
60|3|3910
84|2|3538
85|3|4445
78|5|719
97|3|1288
57|7|3529
36|1|4069
33|1|3739
38|4|1488
83|10|2594
56|1|3415
35|9|2088
2|8|235
91|4|916
91|1|3930
61|1|3275
12|9|813
95|6|2339
55|9|4399
60|8|3847
66|8|3890
57|9|2445
14|6|1123
60|2|3800
60|6|1597
49|5|2729
90|5|2684
13|10|2324
77|4|4438
52|6|578
16|7|502
14|5|3638
22|9|2231
87|4|1301
59|1|983
1|9|2746
44|9|1694
27|5|2060
4|9|2818
45|6|885
51|2|3470
19|1|3742
68|1|3852
63|5|3550
85|7|2627
25|2|3490
3|10|3347
55|5|1943
77|2|2868
25|4|536
71|6|2161
98|7|3184
39|9|1926
55|3|3545
17|6|2824
95|2|3579
42|1|2920
2|7|3839
20|5|1482
41|5|1114
50|5|4146
77|7|804
88|9|4309
86|6|603
67|3|3765
47|4|3787
29|5|726
84|6|2013
32|4|4139
35|8|1576
39|7|1819
72|1|4437
88|4|1240
42|1|2505
99|9|2473
53|2|1782
63|6|2304
92|3|3185
29|8|4307
2|9|402
3|5|2684
8|4|1510
57|8|4235
16|10|1079
58|8|1549
19|2|1855
34|3|2815
88|10|605
43|8|3796
14|5|2252
48|7|2181
19|2|444
32|4|3845
15|2|1237
73|6|2904
65|3|460
32|2|2004
83|3|1445
38|3|846
38|10|1984
89|4|2335
96|2|3546
77|5|4180
5|5|3847
58|4|3008
51|3|2542
50|9|3168
73|10|4137
89|4|607
87|6|1679
50|7|3398
6|3|4039
21|4|608
54|6|3309
20|3|3334
2|1|3441
28|4|1745
76|5|3450
59|2|3416
76|8|3487
10|9|1267
18|5|2485
69|10|679
54|1|2879
81|6|727
22|10|1545
25|7|1543
39|2|3916
34|5|3849
44|10|2179
74|2|3368
11|7|2169
33|2|4100
50|4|3290
18|7|3650
37|8|4304
74|1|500
78|10|3254
24|1|4044
11|8|1458
1|4|2055
20|8|2878
6|2|281
34|5|2855
77|10|1191
29|6|4130
43|2|369
34|8|3188
74|5|4399
14|6|2701
16|7|3451
56|6|1918
34|2|2054
10|3|3350
68|2|399
34|4|1885
43|8|4181
80|3|2187
29|10|714
43|4|2971
10|2|2999
29|6|2792
81|3|1336
78|6|3784
53|8|1602
94|1|1534
52|9|2285
70|7|3722
96|8|1025
80|5|3760
71|5|1831
3|5|2174
97|2|2200
51|7|375
63|1|2261
88|7|1895
71|1|560
84|7|4158
43|5|2984
3|6|2808
28|6|2353
94|2|1440
54|1|1509
53|7|2718
23|3|1225
36|6|3302
97|4|1855
99|3|2995
23|2|3264
72|10|3266
85|7|2804
39|10|3860
24|6|1436
7|1|1429
53|6|542
14|7|4141
43|2|3691
66|9|935
76|6|541
63|7|2373
65|8|2607
35|2|1096
33|1|3578
60|3|3323
33|2|3262
94|3|2892
71|7|2154
39|6|3858
67|6|458
62|10|3848
61|4|1465
67|10|1625
70|3|3355
54|10|3371
18|2|4395
9|4|3269
7|8|3744
74|7|1843
94|9|4124
71|8|837
49|8|4248
31|8|1502
35|1|2086
62|1|4087
10|1|2183
65|2|502
32|6|2160
4|5|3555
24|7|723
14|2|2898
29|5|957
16|7|966
72|10|566
67|8|403
78|9|1435
58|9|3671
12|9|336
91|10|3969
58|4|466
53|5|1517
57|4|2319
70|4|3591
52|9|3296
50|3|839
15|2|2982
42|3|408
83|1|708
50|2|215
50|10|3809
96|8|559
64|3|1581
91|2|3523
60|10|3795
32|2|2746
79|9|2231
78|2|3760
84|4|3036
49|6|2317
48|9|1990
53|1|3125
100|4|365
68|10|1513
83|10|2141
18|4|2045
41|8|2379
52|8|3588
84|1|3995
28|3|2850
89|5|2227
94|9|2360
95|1|1995
25|8|4200
53|4|4483
6|6|2770
50|1|4189
21|2|955
37|6|3461
12|8|3172
35|9|1897
18|5|2476
29|4|2767
62|10|698
3|1|3588
19|1|3218
59|3|3950
89|2|1943
22|10|1482
55|9|2526
85|4|3431
91|10|2079
12|1|1160
3|3|1305
8|9|2934
18|3|974
97|10|3549
23|5|1161
50|7|1410
7|4|3685
32|3|3444
19|6|3444
36|9|3631
16|8|3556
84|1|959
17|2|3479
12|7|1417
92|10|1418
11|3|353
35|9|1127
19|1|1382
38|2|2271
3|1|1139
6|8|1391
46|5|3533
65|1|1373
68|4|1437
83|5|362
22|5|2936
98|8|1370
84|4|1774
81|6|3112
9|4|1326
32|10|3065
79|5|3815
14|9|1062
43|2|3459
90|7|1803
82|10|3701
40|7|550
51|6|1264
16|7|772
36|2|3985
10|3|4302
89|10|3365
37|1|1554
13|10|1853
56|9|4361
27|8|622
15|10|4349
86|6|3810
24|4|1980
5|9|2965
12|1|993
12|7|2330
31|5|2903
55|4|2683
50|1|4483
2|2|890
64|2|4113
92|4|580
27|3|2687
88|5|3847
81|8|859
13|4|4471
87|1|3419
92|6|1669
87|10|1568
38|3|2065
72|2|224
95|1|1574
2|4|2894
61|2|1458
21|8|1183
90|8|1065
77|6|3406
46|8|1360
39|9|4277
24|4|3701
45|3|3402
65|7|2627
43|1|260
64|2|734
72|5|2629
70|8|770
86|9|388
91|5|1229
75|8|4344
55|5|985
17|4|3494
12|9|497
90|6|1130
38|10|3129
29|4|2253
57|4|1032
11|2|1933
61|10|1549
5|5|1852
15|8|321
46|3|529
95|9|4200
50|8|667
56|2|2702
1|7|3812
47|9|1222
38|5|912
78|7|4043
64|1|1709
22|1|3178
3|1|1744
12|8|2691
64|1|1605
69|7|1234
46|10|2310
12|10|2858
62|6|1189
57|5|1647
84|2|2075
96|1|1626
8|5|990
65|7|4011
35|2|1317
2|1|3500
15|5|2127
92|6|3114
76|8|321
43|1|254
54|7|1204
74|5|2395
29|7|1200
58|1|3219
52|6|3310
59|8|2993
42|9|4270
27|2|873
53|8|4202
95|7|1415
35|1|1948
23|8|4378
19|5|932
71|1|4252
48|9|2268
69|9|760
83|1|1978
39|2|1742
27|10|3997
22|1|3805
21|2|4275
77|2|1122
53|8|3411
61|3|3607
90|3|1498
15|7|2478
18|2|4113
32|2|1564
68|3|1577
84|6|552
37|9|462
48|1|784
94|8|4175
1|2|1968
25|3|2273
65|9|913
1|3|2327
67|7|674
55|5|3785
22|2|2037
39|2|685
83|9|3794
91|1|218
92|2|3923
6|8|3195
96|7|2190
58|6|2370
40|6|670
62|2|1134
54|1|715
45|7|3369
92|1|4110
54|5|2397
53|4|2376
35|5|1670
2|8|2682
22|7|1988
48|7|1046
75|1|1845
73|8|2210
39|8|278
57|3|2207
42|9|1926
8|3|2120
11|3|2610
29|4|2719
92|1|3906
24|4|699
40|8|3172
29|7|2913
21|6|2407
52|9|446
22|1|2763
52|9|1154
43|4|3367
29|6|558
91|9|3784
59|8|4257
25|6|2739
51|9|3397
61|3|2178
43|10|2087
48|9|1882
18|10|3837
100|4|2083
63|2|4292
46|3|2334
97|1|1549
35|1|4201
50|3|1330
75|6|1591
24|9|3984
68|7|3451
85|4|658
88|1|838
15|10|2481
97|10|2553
54|4|2956
34|2|3629
14|6|3320
30|3|856
45|6|2299
94|5|1966
91|6|3889
58|1|1709
24|5|4130
100|8|1351
41|7|2750
36|4|371
17|2|832
32|10|4353
43|6|1425
67|5|4244
96|6|1351
7|1|765
13|8|4153
54|9|3872
66|9|2911
26|10|3638
46|6|2701
25|8|2837
71|9|2978
70|4|3123
44|8|617
56|3|716
40|2|607
55|4|1008
23|7|3830
46|8|3950
81|3|3677
61|3|3056
73|7|4321
60|6|1736
50|4|4001
34|3|868
94|6|4455
85|3|650
27|2|2513
25|10|1651
90|4|486
57|1|1277
70|4|2805
76|9|4245
10|2|3411
1|10|1766
29|10|3599
91|6|1521
100|3|1384
22|10|1030
58|5|2150
1|9|1942
44|8|934
50|8|733
10|9|1648
93|7|2486
92|6|1531
43|8|993
21|7|3273
32|7|3782
35|3|1452
30|9|3684
9|6|3699
66|8|1588
78|5|1087
83|10|319
39|6|553
29|9|1829
66|8|820
29|4|2699
52|9|2047
58|1|4472
60|3|722
78|6|3007
88|2|3360
3|9|2741
41|9|4454
62|10|1248
73|2|3374
76|7|2302
69|8|2183
97|2|368
84|6|1601
39|9|1450
86|1|1253
49|4|793
25|2|1119
53|2|2709
18|5|1299
25|4|863
79|9|2995
38|4|748
31|9|3491
95|9|2690
84|4|4102
57|1|4346
22|6|1915
16|3|2020
37|3|3894
16|8|3347
49|6|2990
92|9|3897
95|9|951
3|5|1848
59|3|2062
96|7|1336
26|4|3626
28|3|1337
46|3|1328
21|7|2981
48|1|3587
8|9|2702
54|1|2110
6|1|2729
78|7|2872
48|2|3532
37|5|2935
53|5|3836
42|3|3329
4|6|690
17|4|3227
13|1|1752
70|7|2927
88|2|1483
31|9|3707
75|6|676
26|6|3433
34|6|3336
29|8|1250
86|10|206
55|6|3971
20|5|4480
23|7|878
92|9|2222
10|1|1284
4|4|3838
2|7|1327
28|7|3228
17|4|2607
49|8|2692
52|1|3812
23|10|3878
63|10|3080
100|10|2397
54|5|700
49|5|416
35|5|4272
57|4|633
58|1|3425
49|3|1382
72|5|2236
78|8|1916
60|1|980
65|5|1372
96|8|2527
85|6|3390
72|7|4354
53|1|2392
26|1|2920
37|8|2346
89|5|2735
81|7|1518
36|7|1549
91|10|1942
70|4|1383
80|7|2070
53|4|4222
53|6|2099
86|6|1989
55|4|1921
16|5|2162
38|2|3451
91|4|1047
23|4|1346
46|2|2193
69|7|2914
50|9|2485
3|7|2163
54|6|1694
61|9|898
85|4|1865
7|3|1818
4|5|2780
100|4|2881
48|7|830
47|3|1157
11|6|2193
69|5|2589
39|1|2091
83|5|2234
97|1|2285
6|10|709
71|9|3438
34|9|3889
19|2|2371
3|7|343
94|9|4348
57|8|1378
94|10|2005
42|3|1377
13|3|1979
89|7|1739
37|6|4499
97|9|4155
94|8|334
83|9|3580
1|9|4171
11|7|4101
4|7|3460
2|1|3235
96|2|1932
5|7|2108
61|6|565
30|10|3742
23|4|4225
70|5|1732
87|6|4401
91|2|3511
37|4|2783
78|8|3664
38|4|3975
89|6|1895
51|10|2786
100|3|2020
3|9|848
67|4|3871
66|7|419
1|5|1111
36|1|2001
80|3|989
91|6|1046
97|7|4384
56|5|3283
71|9|4482
58|1|3010
27|3|4494
79|7|1714
64|4|816
89|7|3619
73|5|4447
72|10|3936
71|7|434
23|10|1486
90|3|1595
7|4|4347
7|1|312
74|5|524
1|4|3838
28|8|2809
2|10|2633
72|10|971
64|10|270
39|1|3078
58|9|4069
83|8|3405
64|1|1258
73|5|729
74|2|2387
94|6|3574
42|3|3716
96|5|307
50|6|213
8|7|2181
31|3|4079
86|2|3790
15|10|2163
95|7|4260
87|1|2737
63|9|776
88|5|778
49|2|2826
2|3|4174
51|9|2271
48|8|4050
65|9|2268
58|8|276
34|7|1985
43|7|1165
23|8|4494
94|9|851
96|1|3482
72|4|1543
57|2|4192
66|2|4117
32|2|1851
87|1|3606
23|1|3853
37|5|1599
82|3|651
46|9|3365
72|2|751
23|9|3938
26|7|2916
9|1|592
66|7|264
14|6|3593
8|8|1854
22|9|3028
41|1|931
2|10|2030
60|1|1420
44|6|2519
93|5|1677
87|6|3806
93|2|3090
34|2|2508
46|6|3254
16|2|3069
3|8|3127
7|10|3555
63|2|227
51|2|3492
26|8|4043
89|1|1818
58|5|4246
80|9|1897
49|1|3301
55|3|3920
94|1|4427
91|8|2183
65|8|4182
34|2|687
68|2|2586
56|3|1936
8|9|1969
57|8|3066
20|5|3555
95|9|725
81|5|495
93|4|2383
53|1|1901
46|5|2331
65|2|2028
14|4|739
37|8|448
56|8|4418
40|9|1231
75|10|1498
68|8|1529
26|5|3466
60|5|2668
99|4|1229
90|10|2902
21|4|833
16|5|2239
98|10|2391
41|6|4306
51|2|4254
46|1|1743
93|7|4384
95|9|203
80|1|924
66|10|3310
17|10|2792
59|7|391
15|8|1227
30|6|2452
21|6|3741
100|2|2559
61|9|2872
5|10|2326
2|5|4272
85|10|1331
24|6|1943
64|3|884
70|9|3338
12|2|2144
32|5|2810
70|9|3036
74|1|3196
63|9|1243
25|10|2117
36|6|1181
29|8|3191
29|9|2565
21|2|2739
31|2|3012
76|10|3209
29|2|4356
66|7|1023
49|9|1349
59|10|2579
84|6|3822
20|2|254
86|10|3862
36|10|3154
86|3|3034
84|3|4301
50|8|3740
46|3|2420
13|1|3235
50|4|3502
77|8|991
99|8|568
60|5|1526
16|2|1289
52|3|3389
65|10|2126
58|7|1601
73|7|569
54|1|4112
17|5|3978
26|7|3174
99|5|4235
77|8|3946
53|1|1982
83|8|2329
43|6|1689
43|8|2711
77|3|1413
20|4|4192
100|10|2686
59|3|3448
7|8|2154
74|9|2652
27|9|3148
62|5|3439
15|5|3100
87|10|1810
56|9|3100
90|8|4203
16|5|1496
39|2|2593
57|6|1161
89|7|1073
96|8|3108
7|10|605
51|6|2376
60|1|3802
98|6|2320
2|7|3220
9|6|773
17|4|4065
63|7|1996
19|4|2807
27|9|4165
16|9|2817
49|10|2407
63|6|3670
29|1|3713
13|2|3642
48|6|1840
86|9|745
80|6|3955
69|9|1568
62|5|3799
27|4|4277
92|6|3186
99|6|201
67|10|295
20|8|3852
37|7|2633
99|4|1898
4|10|596
59|4|1552
50|7|3525
8|10|2862
95|2|2677
91|10|4402
22|4|2058
56|4|3311
43|3|2528
75|6|1385
9|3|530
4|8|4163
75|2|3906
66|5|2234
94|9|3808
73|8|3472
17|8|3096
10|9|1367
94|6|397
74|8|2679
49|5|1874
58|4|2643
97|10|1174
36|8|3436
48|1|1811
47|10|1855
25|10|2172
74|2|2652
89|6|2183
65|10|4154
88|10|1344
99|1|1013
55|6|2634
93|6|3523
21|7|4255
16|4|1567
16|3|3470
23|4|3195
9|6|236
46|5|4496
46|10|2693
13|3|944
7|10|3103
6|6|2236
92|10|445
57|10|734
52|4|3099
34|1|4037
65|6|3126
19|4|934
79|10|4236
58|2|1410
59|10|1843
96|4|4262
3|10|3017
18|4|3265
26|6|1190
42|2|1273
17|3|1664
63|10|4232
68|6|1552
78|2|1827
58|9|1737
75|8|485
90|6|2417
44|8|2738
76|3|3933
98|5|3819
12|5|2209
57|9|1145
82|2|3900
60|8|2728
72|2|3459
7|5|3519
53|1|3858
99|9|4444
38|10|1417
38|7|2457
40|2|2138
29|2|3784
42|1|3591
4|5|4181
92|10|576
41|3|2894
17|1|856
52|4|1398
9|7|3812
52|3|3905
70|3|1664
16|8|247
79|8|3748
24|4|3618
70|4|4350
40|5|1394
50|4|2069
42|7|957
66|9|3402
7|8|4488
37|7|1708
86|4|3948
72|3|1152
5|1|811
41|6|2546
30|1|4097
5|2|2750
44|4|3512
2|4|3821
31|5|2602
48|4|2927
63|10|247
53|4|1550
57|8|1045
18|4|2209
63|10|498
8|7|1760
53|7|3137
4|9|4380
67|10|2335
61|4|314
45|9|2300
63|3|1082
59|10|2579
12|5|2557
41|3|2597
42|8|4462
5|7|1107
41|3|2446
84|3|2655
33|1|685
80|1|3295
73|10|3455
4|8|3330
48|8|3063
65|8|1865
4|8|778
20|2|3272
98|6|1327
58|8|303
1|10|2929
89|5|970
27|8|2599
45|5|4442
32|5|3578
81|4|1895
98|8|2584
84|8|2181
11|8|1452
24|7|4445
61|8|2530
50|9|684
78|8|2785
18|7|2627
42|5|2450
94|6|539
97|10|3054
65|7|3982
63|1|4249
48|4|271
26|7|3736
33|5|789
56|8|3672
76|1|2327
46|4|3373
22|1|1326
86|7|1442
19|10|2092
78|2|374
33|4|3244
85|10|678
64|7|3783
92|10|3061
41|2|3156
43|8|2788
75|7|3096
12|6|2031
45|6|2648
26|3|3973
19|6|1216
30|3|3674
35|9|3338
41|2|386
45|4|1500
80|5|3489
49|8|2250
63|4|921
36|1|2037
38|3|3299
84|6|2127
26|2|471
91|6|2655
78|8|2268
63|9|4120
89|6|1214
52|9|1252
24|4|4248
10|3|2354
49|8|2767
76|8|1080
39|10|356
87|5|2140
96|10|4258
23|1|3344
31|10|3671
32|8|1449
78|7|3225
16|10|2988
35|6|2710
31|10|409
59|5|1997
82|1|4452
93|1|4273
19|4|1827
32|8|1149
97|10|1654
63|5|3032
48|8|2170
25|3|3745
22|6|4426
69|3|465
